time,f1\s1,f2\s3,f3\s5,f4\s7,f5\s8,f6\s9,f7\s12,f8\s13,f9\s2,f10\s6,f11\s14,f12\s15,f13\s16,f14\s10,f15\s11,f16\s17,
83.192000,31,480,52,71,9,9.461,30.50,27.90,1620.660,1203.125,1379.919,664.641,30.514,20.70,21.20,30.30
83.992000,31,480,51,71,9,7.490,30.50,27.90,1613.426,1203.993,1381.076,654.224,30.486,20.70,21.10,30.40
84.792000,31,480,53,71,9,9.909,30.50,27.90,1603.588,1206.886,1384.259,653.356,30.472,20.80,21.20,30.40
85.592000,32,480,53,71,9,9.624,30.50,27.90,1614.583,1203.993,1375.289,663.194,30.519,20.80,21.20,30.40
86.392000,32,480,51,71,8,11.444,30.50,27.90,1619.502,1207.176,1381.655,662.037,30.523,20.80,21.20,30.30
87.192000,32,480,53,71,9,8.760,30.50,27.90,1608.507,1205.729,1381.366,653.356,30.509,20.80,21.20,30.40
87.992000,32,480,52,71,9,12.467,30.50,27.90,1606.481,1202.836,1381.366,655.671,30.495,20.80,21.20,30.40
88.792000,32,479,50,71,8,9.267,30.50,27.90,1620.081,1202.836,1379.051,664.352,30.528,20.80,21.20,30.30
89.592000,32,481,53,71,9,9.741,30.50,27.90,1618.056,1203.704,1382.523,657.407,30.579,20.70,21.20,30.40
90.392000,32,480,53,71,9,10.475,30.50,27.90,1604.745,1206.886,1384.549,651.331,30.560,20.80,21.30,30.40
91.192000,32,479,53,71,9,7.803,30.50,27.90,1610.243,1202.836,1376.736,660.590,30.495,20.80,21.30,30.40
91.992000,32,480,51,71,9,9.459,30.50,27.90,1622.106,1206.019,1380.787,664.062,30.509,20.90,21.30,30.40
92.792000,32,481,53,71,9,10.506,30.50,27.90,1612.558,1206.597,1381.944,655.093,30.440,20.80,21.30,30.40
93.592000,32,405,41,71,-18,17.760,30.50,27.90,1614.005,1203.993,1381.655,658.565,30.463,20.80,21.30,30.40
94.392000,32,325,32,71,-29,19.198,30.50,27.90,1610.532,1203.993,1381.944,657.118,30.463,20.80,21.30,30.40
95.192000,32,320,41,71,8,5.899,30.50,27.90,1613.715,1203.414,1379.630,657.118,30.500,20.90,21.30,30.40
95.992000,32,196,34,71,12,11.750,30.50,27.90,1609.664,1204.861,1378.183,652.778,30.574,20.90,21.30,30.40
96.792000,33,200,33,71,8,8.079,30.50,27.90,1610.532,1204.572,1378.183,651.620,30.611,20.90,21.30,30.30
97.592000,33,200,34,71,7,8.442,30.50,27.90,1608.218,1205.440,1375.579,653.356,30.611,20.80,21.30,30.40
98.392000,33,151,29,71,-81,-100.227,30.50,27.90,1613.136,1204.282,1372.974,651.910,30.532,20.80,21.30,30.40
99.192000,33,0,5,17,0,0.010,30.50,27.90,1603.877,1223.958,1384.549,652.488,30.556,20.90,21.30,30.40
99.992000,32,0,0,0,0,0.010,30.50,27.90,1620.660,1223.669,1404.514,667.245,30.486,20.90,21.30,30.40
100.792000,32,0,0,0,0,-0.009,30.50,27.90,1622.974,1223.958,1407.118,670.428,30.472,20.90,21.30,30.40
101.592000,33,0,0,0,0,-0.025,30.50,27.90,1622.974,1223.958,1407.407,670.718,30.431,20.90,21.30,30.40
102.392000,33,0,0,0,0,-0.003,30.50,27.90,1623.264,1223.958,1407.407,671.007,30.366,20.90,21.30,30.40
103.192000,33,0,0,0,0,0.037,30.50,27.90,1623.264,1224.248,1407.407,671.007,30.481,20.90,21.30,30.40
103.992000,33,0,0,0,0,-0.018,30.50,27.90,1623.264,1224.248,1407.407,671.296,30.407,20.90,21.40,30.40
104.792000,33,0,0,0,0,0.037,30.50,27.90,1623.553,1223.669,1407.697,671.296,30.440,20.90,21.30,30.40
105.592000,33,0,0,0,0,-0.045,30.50,27.90,1623.264,1223.958,1407.697,671.296,30.398,20.90,21.40,30.40
106.392000,33,0,0,0,0,-0.018,30.50,27.90,1623.553,1223.958,1407.697,671.296,30.435,21.00,21.40,30.40
107.192000,32,0,0,0,0,-0.073,30.50,27.90,1623.553,1223.958,1407.986,671.296,30.588,20.90,21.40,30.40
107.992000,32,0,0,0,0,-0.010,30.50,27.90,1624.132,1223.669,1407.697,671.296,30.569,20.90,21.40,30.40
108.792000,32,0,0,0,0,-0.003,30.50,27.90,1624.132,1224.248,1407.697,671.296,30.546,21.00,21.40,30.40
109.592000,32,0,0,0,0,-0.013,30.50,27.90,1623.843,1223.958,1407.697,671.296,30.579,21.00,21.40,30.40
110.392000,32,0,0,0,0,-0.012,30.50,27.90,1624.132,1224.826,1407.986,671.586,30.495,21.00,21.40,30.40
