X_(ms),SERVO_03.r35:_Motortemperatur_PT1000,SERVO_03.r63:_Drehzahlistwert_geglättet,SERVO_03.r76:_Stromistwert_feldbildend,SERVO_03.r78[1]:_Stromistwert_momentenbildend._Geglättet_mit_p0045,SERVO_03.r72:_Ausgangsspannung,Drehzahl_>_0_(Siemens),TM150_04.r4105[1]:_TM150_Temperaturistwert._Temperaturkanal_1_KTY,Channel_1-Vor_Kühlwasser_PT100_an_Muffe,Channel_2-Ruek_Kühlwasser_PT100_an_Muffe,Drehzahl_>_0_(PT104),RotorTemp,Channel_3-Rot_RotorTemp_(Wert_/_0.0125_=_°C),Control_Unit.r747:_CU_Digitalausgänge_Status_Drehzahl_>_0,Channel_4_ON_wenn_>_700_dann_Drehzahl_>_0
1260000,34.15678024,500.1347351,-0.635612369,1.239740372,416.901825,10,31.89999962,23.303,23.789,10,37.1728,0.46466,4096,700.15887
1261000,34.15354156,500.0792847,-0.713263392,1.484903216,402.3395081,10,31.89999962,23.308,23.792,10,37.1728,0.46466,4096,700.15887
1262000,34.20569611,500.0759277,-0.514662385,1.33795464,414.7796936,10,31.89999962,23.308,23.792,10,37.1976,0.46497,4096,700.15887
1263000,34.17005157,500.0551453,-0.689681709,1.211787581,418.2612915,10,31.89999962,23.325,23.792,10,37.1976,0.46497,4096,700.1922
1264000,34.25281906,500.1185913,-0.748525798,1.452483416,401.8285217,10,31.89999962,23.325,23.79,10,37.1976,0.46497,4096,700.1922
1265000,34.19989014,500.0704651,-0.58198297,1.337247968,416.8012695,10,31.89999962,23.325,23.79,10,37.2648,0.46581,4096,700.19531
1266000,34.19602203,500.0048523,-0.688015878,1.32434082,417.1115723,10,31.89999962,23.331,23.79,10,37.2648,0.46581,4096,700.19531
1267000,34.26136398,500.0839844,-0.740277827,1.218461394,416.2727661,10,31.89999962,23.331,23.802,10,37.1792,0.46474,4096,700.19531
1268000,34.1279068,500.019043,-0.647963881,1.427448511,416.137085,10,31.89999962,23.331,23.802,10,37.1792,0.46474,4096,700.15887
1269000,34.21121979,500.0553589,-0.671039641,1.193732977,419.0864563,10,31.89999962,23.342,23.806,10,37.1792,0.46474,4096,700.15887
1270000,34.14071274,500.0802002,-0.766472816,1.200275183,418.580719,10,31.89999962,23.342,23.806,10,37.1648,0.46456,4096,700.15887
1271000,34.20008087,500.0756836,-0.665170968,1.22462368,417.0805969,10,31.89999962,23.356,23.806,10,37.1648,0.46456,4096,700.19855
1272000,34.19423676,500.0320129,-0.631395757,1.211663961,418.2559814,10,31.89999962,23.356,23.812,10,37.1648,0.46456,4096,700.19855
1273000,34.16533279,500.0728149,-1.202208519,1.388388991,407.6481323,10,31.89999962,23.356,23.812,10,37.192,0.4649,4096,700.19995
1274000,34.15197372,499.9449463,-0.721222162,1.168892384,419.5216675,10,31.89999962,23.363,23.812,10,37.192,0.4649,4096,700.19995
1275000,34.19804764,500.1330261,-0.715516925,1.163901091,415.7304382,10,31.89999962,23.363,23.827,10,37.3504,0.46688,4096,700.19995
1276000,34.20481873,499.9908752,-0.805608988,1.238882184,417.0812073,10,31.89999962,23.363,23.827,10,37.3504,0.46688,4096,700.17487
1277000,34.23313904,500.0131531,-0.761629879,1.323171258,415.9993286,10,31.89999962,23.381,23.832,10,37.3504,0.46688,4096,700.17487
1278000,34.11984253,500.076355,-0.695927143,1.25820291,416.0677185,10,31.89999962,23.381,23.832,10,37.224,0.4653,4096,700.17487
1279000,34.13293076,500.0424805,-0.39807865,1.40500176,409.9345703,10,31.89999962,23.37,23.832,10,37.224,0.4653,4096,700.15814
1280000,34.24578857,500.0433044,-1.277799606,1.428326607,406.6958313,10,31.89999962,23.37,23.834,10,37.224,0.4653,4096,700.15814
1281000,34.20303726,500.0076599,-0.746917307,1.268093944,418.3126526,10,31.89999962,23.37,23.834,10,37.4344,0.46793,4096,700.19366
1282000,34.20239258,500.1034241,-0.70206356,1.424646854,414.7147827,10,31.89999962,23.385,23.834,10,37.4344,0.46793,4096,700.19366
1283000,34.20044708,500.0905762,-0.6939376,1.433882117,416.2400818,10,31.89999962,23.385,23.854,10,37.4656,0.46832,4096,700.19366
1284000,34.14147568,500.1901245,-0.676706254,1.384673476,414.391449,10,31.89999962,23.385,23.854,10,37.4656,0.46832,4096,700.18524
1285000,34.20033646,500.038147,-0.717647374,1.459611416,412.8335876,10,31.89999962,23.398,23.861,10,37.4656,0.46832,4096,700.18524
1286000,34.23692703,500.1164856,-1.28223753,1.394179106,406.9177551,10,31.89999962,23.398,23.862,10,37.3144,0.46643,4096,700.18524
1287000,34.08394623,499.9653015,-0.690905571,1.339701414,419.6534424,10,31.89999962,23.405,23.862,10,37.3144,0.46643,4096,700.18976
1288000,34.2240448,500.0285339,-0.746440232,1.40617311,415.9667053,10,31.89999962,23.408,23.86,10,37.3144,0.46643,4096,700.18976
1289000,34.18306732,500.0815125,-0.716489613,1.323945761,416.7132874,10,31.89999962,23.408,23.86,10,37.5944,0.46993,4096,700.18298
1290000,34.21310425,500.1303711,-0.803851902,1.258431315,416.2701721,10,31.89999962,23.42,23.86,10,37.5944,0.46993,4096,700.17963
1291000,34.17940521,499.9355469,-0.839142621,1.335705042,418.5728455,10,31.89999962,23.42,23.872,10,37.4584,0.46823,4096,700.17963
1292000,34.17082214,500.0320129,-0.830115378,1.387665153,416.9862366,10,31.89999962,23.42,23.872,10,37.4584,0.46823,4096,700.14777
1293000,34.15451431,500.131134,-1.322529435,1.383072615,406.9325562,10,31.89999962,23.426,23.873,10,37.4584,0.46823,4096,700.14777
1294000,34.15247726,500.1755371,-1.298870087,1.431070924,404.120636,10,31.89999962,23.426,23.878,10,37.58,0.46975,4096,700.14777
1295000,34.225811,500.1446838,-0.783956587,1.324060798,414.0484619,10,31.89999962,23.426,23.878,10,37.58,0.46975,4096,700.19348
1296000,34.23933411,500.0341492,-0.809776008,1.284009218,416.9436035,10,31.89999962,23.44,23.89,10,37.58,0.46975,4096,700.19348
1297000,34.15214157,500.0248718,-1.296190262,1.349027276,412.4994507,10,31.89999962,23.44,23.89,10,37.3848,0.46731,4096,700.19348
1298000,34.17129517,500.022522,-0.826384544,1.421182156,404.859375,10,31.89999962,23.437,23.89,10,37.3848,0.46731,4096,700.17999
1299000,34.19485855,500.0041504,-0.822296143,1.350260735,418.3174133,10,31.89999962,23.437,23.908,10,37.3848,0.46731,4096,700.17999
1300000,34.18416214,500.0155029,-0.918395221,1.386833668,406.5486755,10,31.89999962,23.437,23.908,10,37.4456,0.46807,4096,700.16211
1301000,34.14074326,500.0297852,-0.804605067,1.398149252,418.97995,10,31.89999962,23.459,23.908,10,37.4456,0.46807,4096,700.16211
1302000,34.25163269,500.1102295,-0.897550523,1.310404658,413.155365,10,31.89999962,23.459,23.91,10,37.4672,0.46834,4096,700.16211
1303000,34.15557861,500.0614929,-0.916197598,1.403837204,406.5488586,10,31.89999962,23.459,23.91,10,37.4672,0.46834,4096,700.19049
1304000,34.13916016,500.1375427,-1.376972198,1.395847797,407.2145691,10,31.89999962,23.464,23.916,10,37.4672,0.46834,4096,700.19049
1305000,34.14824295,500.0048523,-0.84249419,1.205958366,417.8910217,10,31.89999962,23.464,23.916,10,37.2304,0.46538,4096,700.19049
1306000,34.16538239,500.061615,-0.809577227,1.204681516,420.0072327,10,31.89999962,23.475,23.916,10,37.2304,0.46538,4096,700.19952
1307000,34.18370438,500.1056519,-1.431006312,1.371926427,407.2009888,10,31.89999962,23.475,23.921,10,37.2304,0.46538,4096,700.19952
1308000,34.20030212,500.2594299,-0.838573337,1.39304924,412.3908081,10,31.89999962,23.475,23.921,10,37.6168,0.47021,4096,700.1734
1309000,34.12836075,500.0440979,-0.895110428,1.253287554,420.9550171,10,31.89999962,23.477,23.921,10,37.6168,0.47021,4096,700.1734
1310000,34.23952103,500.0257263,-1.39426434,1.416742325,408.9784241,10,31.89999962,23.477,23.943,10,37.416,0.4677,4096,700.1734
1311000,34.19768906,500.0437622,-0.816168845,1.264203072,419.9872742,10,31.89999962,23.477,23.943,10,37.416,0.4677,4096,700.18127
1312000,34.18871689,500.0805054,-0.914779544,1.157249093,418.3438416,10,31.89999962,23.504,23.948,10,37.416,0.4677,4096,700.18127
1313000,34.16727829,500.0947876,-0.843343258,1.251730323,417.6699219,10,31.89999962,23.504,23.948,10,37.5464,0.46933,4096,700.18127
1314000,34.20005798,500.1017761,-0.865867198,1.296422005,418.766449,10,31.89999962,23.501,23.948,10,37.5464,0.46933,4096,700.16675
1315000,34.1998558,500.0302429,-0.77109766,1.253324628,418.1838074,10,31.89999962,23.501,23.955,10,37.5464,0.46933,4096,700.16675
1316000,34.14804459,500.0407104,-0.835638583,1.320448875,419.236908,10,31.89999962,23.501,23.955,10,37.5328,0.46916,4096,700.19128
1317000,34.19361115,500.1018982,-0.90051496,1.332549453,416.9327698,10,31.89999962,23.513,23.955,10,37.5328,0.46916,4096,700.19128
1318000,34.18258667,500.0808411,-0.925911963,1.213688135,418.4848022,10,31.89999962,23.513,23.964,10,37.6552,0.47069,4096,700.19128
1319000,34.18329239,500.098175,-0.834842682,1.23834908,417.8271179,10,31.89999962,23.513,23.964,10,37.6552,0.47069,4096,700.20172
1320000,34.20517731,500.0199585,-0.927487254,1.151376128,420.6350403,10,31.89999962,23.526,23.991,10,37.6552,0.47069,4096,700.20172
1321000,34.18190384,500.1066895,-0.910493731,1.293402672,418.5374451,10,31.89999962,23.526,23.991,10,37.5288,0.46911,4096,700.20172
1322000,34.11763,500.1081238,-0.889134288,1.289426923,416.296814,10,31.89999962,23.534,23.991,10,37.5288,0.46911,4096,700.18707
1323000,34.19989395,500.0954895,-1.383981347,1.336583495,407.3425293,10,31.89999962,23.535,23.99,10,37.5288,0.46911,4096,700.18707
1324000,34.19997787,500.0843201,-1.392746091,1.232052565,409.3774414,10,31.89999962,23.535,23.99,10,37.6064,0.47008,4096,700.19159
1325000,34.25314331,499.9847717,-0.871785045,1.236438394,421.5197754,10,31.89999962,23.545,23.99,10,37.6064,0.47008,4096,700.19495
1326000,34.2052803,500.1353149,-1.403967381,1.369701862,409.5550537,10,31.89999962,23.545,24.001,10,37.5736,0.46967,4096,700.19495
1327000,34.15900803,500.074585,-0.90647769,1.348597527,418.163147,10,31.89999962,23.545,24.001,10,37.5304,0.46913,4096,700.19348
1328000,34.16329575,500.0083313,-0.88705492,1.23268497,419.4700928,10,31.89999962,23.559,24.002,10,37.5304,0.46913,4096,700.19348
1329000,34.13213348,499.9862976,-0.989530504,1.192890406,421.1645813,10,31.89999962,23.559,24.005,10,37.5736,0.46967,4096,700.19348
1330000,34.17251205,500.0248718,-1.040308237,1.101297736,419.9851074,10,31.89999962,23.559,24.005,10,37.5736,0.46967,4096,700.18933
1331000,34.19184875,500.0193787,-1.01254487,1.258327127,416.6841125,10,31.89999962,23.565,24.015,10,37.5736,0.46967,4096,700.18933
1332000,34.19988632,500.0637817,-1.044498324,1.180081725,417.3216553,10,31.89999962,23.565,24.015,10,37.7872,0.47234,4096,700.18933
1333000,34.25130844,500.0513611,-1.003160357,1.29276216,420.545105,10,31.89999962,23.585,24.015,10,37.7872,0.47234,4096,700.17743
1334000,34.23419189,500.04599,-0.955551803,1.412389636,416.5856934,10,31.89999962,23.585,24.032,10,37.7872,0.47234,4096,700.17743
1335000,34.18247223,499.9884338,-1.099760771,1.220006466,420.0839539,10,31.89999962,23.585,24.032,10,37.492,0.46865,4096,700.19116
1336000,34.20271683,500.0607605,-0.995456457,1.199830294,421.4394531,10,31.89999962,23.604,24.032,10,37.492,0.46865,4096,700.19116
1337000,34.24126434,500.0291138,-1.040495276,1.193296194,418.8622437,10,31.89999962,23.604,24.036,10,37.7136,0.47142,4096,700.19116
1338000,34.23088455,499.9678955,-0.997219205,1.205408931,420.2263489,10,31.89999962,23.604,24.036,10,37.7136,0.47142,4096,700.19427
1339000,34.20357132,500.0569153,-0.752525032,1.463090539,404.3704529,10,31.89999962,23.618,24.052,10,37.7136,0.47142,4096,700.19427
1340000,34.23373795,500.041748,-0.977173567,1.256632566,418.1395264,10,31.89999962,23.618,24.052,10,37.3352,0.46669,4096,700.19427
1341000,34.28348541,500.1664429,-1.023477077,1.128051639,416.7650452,10,31.89999962,23.609,24.052,10,37.3352,0.46669,4096,700.19354
1342000,34.20335007,500.0210266,-1.513177037,1.314758062,411.8627625,10,31.89999962,23.609,24.063,10,37.3352,0.46669,4096,700.19354
1343000,34.20206451,499.9896851,-1.068019509,1.153815508,422.0011597,10,31.89999962,23.609,24.063,10,37.6936,0.47117,4096,700.20441
1344000,34.19621658,500.0140991,-1.009209752,1.213330507,424.321228,10,31.89999962,23.625,24.063,10,37.6936,0.47117,4096,700.20441
1345000,34.18511581,500.0558167,-1.047604442,1.298649073,419.7476501,10,31.89999962,23.625,24.067,10,37.6112,0.47014,4096,700.20441
1346000,34.19976425,500.0705872,-1.452641845,1.351698875,411.5435181,10,31.89999962,23.625,24.067,10,37.6112,0.47014,4096,700.19116
1347000,34.18699265,500.0561829,-1.043176651,1.180981517,419.002594,10,31.89999962,23.623,24.077,10,37.6112,0.47014,4096,700.19116
1348000,34.19662857,500.0018005,-1.07422483,1.140465856,420.3613586,10,31.89999962,23.623,24.077,10,37.5688,0.46961,4096,700.19116
1349000,34.17257309,500.0818481,-0.986486733,1.501084566,402.6604614,10,31.89999962,23.628,24.077,10,37.5688,0.46961,4096,700.1828
1350000,34.18990707,500.2007751,-1.079697967,1.160220504,416.6564026,10,31.89999962,23.628,24.097,10,37.5688,0.46961,4096,700.1828
1351000,34.13385391,500.0514832,-1.483283281,1.348062754,413.1763611,10,31.89999962,23.628,24.097,10,37.792,0.4724,4096,700.18896
1352000,34.25909042,500.0503235,-1.031490803,1.2873559,416.6818848,10,31.89999962,23.641,24.097,10,37.792,0.4724,4096,700.18896
1353000,34.16730881,500.0726013,-1.458045602,1.285863042,411.622467,10,31.89999962,23.641,24.093,10,37.6384,0.47048,4096,700.18896
1354000,34.16939926,500.0669861,-1.540833116,1.298163176,411.980896,10,31.89999962,23.641,24.093,10,37.6384,0.47048,4096,700.20343
1355000,34.19002533,499.9793701,-1.093960166,1.226525903,419.2189941,10,31.89999962,23.645,24.113,10,37.6384,0.47048,4096,700.20343
1356000,34.24735641,500.0274353,-1.054438829,1.247647882,420.9024658,10,31.89999962,23.645,24.113,10,37.7792,0.47224,4096,700.20343
1357000,34.26665115,500.1015625,-1.514440298,1.312363267,410.5820923,10,32,23.648,24.113,10,37.7792,0.47224,4096,700.18115
1358000,34.18114853,500.053833,-1.153561115,1.357869387,415.8503113,10,31.89999962,23.648,24.117,10,37.7792,0.47224,4096,700.18115
1359000,34.28659439,500.022522,-1.522208095,1.33616817,412.3922729,10,32,23.648,24.117,10,37.7056,0.47132,4096,700.18378
1360000,34.21349335,500.0736694,-1.101664186,1.253751159,420.9902954,10,31.89999962,23.668,24.117,10,37.7056,0.47132,4096,700.18506
1361000,34.21770096,500.0344849,-1.137961864,1.177526593,419.9544373,10,32,23.668,24.141,10,37.656,0.4707,4096,700.18506
1362000,34.23496246,499.9987183,-1.094655275,1.261483431,421.5470581,10,32,23.668,24.141,10,37.5568,0.46946,4096,700.17621
1363000,34.36732864,500.0213928,-1.552904844,1.314326406,412.6477356,10,32,23.676,24.142,10,37.5568,0.46946,4096,700.17621
1364000,34.20587158,499.9207153,-1.142256737,1.377110958,421.7032166,10,32,23.676,24.146,10,37.7472,0.47184,4096,700.17621
1365000,34.1249733,500.1170654,-1.236254573,1.131239891,418.4917908,10,32,23.678,24.146,10,37.7472,0.47184,4096,700.18048
1366000,34.19051361,499.9477539,-1.563098073,1.307447433,415.1904602,10,32,23.689,24.157,10,37.7472,0.47184,4096,700.18048
1367000,34.17213058,499.993927,-1.121177673,1.339964509,416.9918213,10,32,23.689,24.157,10,37.5464,0.46933,4096,700.18048
1368000,34.19349289,500.0458679,-1.133912563,1.142077208,420.3851318,10,32,23.695,24.157,10,37.5464,0.46933,4096,700.15491
1369000,34.16934967,500.0195007,-1.182847023,1.12909174,421.7519226,10,32,23.695,24.159,10,37.5464,0.46933,4096,700.15491
1370000,34.2816391,500.0026245,-1.125334382,1.410640955,416.9997864,10,32,23.695,24.159,10,37.7456,0.47182,4096,700.18622
1371000,34.2082634,500.0730591,-1.134744406,1.188164353,419.7701721,10,32,23.707,24.159,10,37.7456,0.47182,4096,700.18622
1372000,34.11933899,499.9252014,-1.15631485,1.135006666,424.0094604,10,32,23.707,24.178,10,37.744,0.4718,4096,700.18622
1373000,34.19749069,499.9195862,-1.12293303,1.274635792,421.9241028,10,32,23.707,24.178,10,37.744,0.4718,4096,700.18512
1374000,34.20199203,500.0100098,-1.150688171,1.151571274,421.2709961,10,32,23.728,24.185,10,37.744,0.4718,4096,700.18512
1375000,34.19033813,499.9457397,-1.180227518,1.232410431,423.7385559,10,32,23.728,24.185,10,37.6168,0.47021,4096,700.18512
1376000,34.25185013,500.0237427,-1.158903241,1.277598977,421.3279114,10,32,23.734,24.185,10,37.6168,0.47021,4096,700.17645
1377000,34.26031876,499.9595947,-1.647466779,1.343474746,412.798584,10,32,23.734,24.189,10,37.6168,0.47021,4096,700.17645
1378000,34.18573761,499.9917908,-1.243715644,1.259850502,421.5119629,10,32,23.734,24.189,10,37.688,0.4711,4096,700.17548
1379000,34.25422287,499.9181519,-1.221576095,1.217888594,422.7490234,10,32,23.745,24.189,10,37.688,0.4711,4096,700.17548
1380000,34.19807816,499.947052,-1.169360042,1.362201571,423.5358887,10,32,23.745,24.213,10,37.7048,0.47131,4096,700.17548
1381000,34.28467941,500.0492554,-1.043689966,1.467029572,404.8927917,10,32,23.745,24.213,10,37.7048,0.47131,4096,700.19434
1382000,34.26319504,500.0585327,-1.257829666,1.293438911,417.7870483,10,32,23.752,24.218,10,37.7048,0.47131,4096,700.19434
1383000,34.15637207,499.9949951,-1.752813101,1.258263707,412.2702332,10,32,23.752,24.218,10,37.6272,0.47034,4096,700.19434
1384000,34.29740143,499.9692993,-1.257384896,1.163378716,424.4161682,10,32,23.78,24.218,10,37.6272,0.47034,4096,700.17706
1385000,34.2449646,500.0295715,-1.189056039,1.334837675,418.7513428,10,32,23.78,24.236,10,37.6272,0.47034,4096,700.17706
1386000,34.25216293,499.9896851,-1.236522079,1.204669833,422.7166748,10,32,23.78,24.236,10,37.7576,0.47197,4096,700.1734
1387000,34.26765823,499.9383545,-1.241335392,1.242268085,422.7227783,10,32,23.787,24.236,10,37.7576,0.47197,4096,700.1734
1388000,34.30996323,500.0931396,-1.37085712,1.449405193,411.0284424,10,32,23.787,24.247,10,37.8512,0.47314,4096,700.1734
1389000,34.28635025,499.9009399,-1.208435893,1.219270229,423.3000183,10,32,23.787,24.247,10,37.8512,0.47314,4096,700.18036
1390000,34.17928314,499.9574585,-0.742412508,1.359380245,417.1091309,10,32,23.803,24.258,10,37.8512,0.47314,4096,700.18036
1391000,34.25438309,500.0280151,-1.579143047,1.39028573,412.4268799,10,32,23.803,24.258,10,37.732,0.47165,4096,700.18036
1392000,34.29492188,499.8921204,-1.218504667,1.273838639,422.824707,10,32,23.793,24.258,10,37.732,0.47165,4096,700.17786
1393000,34.27259064,499.9244995,-1.279237032,1.304065824,422.1787415,10,32,23.793,24.268,10,37.732,0.47165,4096,700.17786
1394000,34.23849106,500.0295715,-1.432131529,1.433671355,411.5706787,10,32,23.793,24.268,10,37.8968,0.47371,4096,700.18689
1395000,34.23009109,499.9802856,-1.180323362,1.440899372,419.7919617,10,32,23.822,24.268,10,37.8968,0.47371,4096,700.19049
1396000,34.26631927,499.9227295,-1.130019307,1.576655865,408.3484497,10,32,23.822,24.285,10,37.8104,0.47263,4096,700.19049
1397000,34.18136215,499.9493408,-0.724297047,1.62851572,415.5512695,10,32,23.822,24.285,10,37.7232,0.47154,4096,700.18176
1398000,34.28751755,499.8934326,-1.281234384,1.344129682,422.5480957,10,32,23.817,24.287,10,37.7232,0.47154,4096,700.18176
1399000,34.21944809,499.9655457,-1.311222434,1.228779435,424.4798584,10,32,23.817,24.29,10,37.86,0.47325,4096,700.18176
1400000,34.23413086,499.9809265,-1.449073195,1.527599573,415.0668335,10,32,23.817,24.29,10,37.86,0.47325,4096,700.16943
1401000,34.29491806,499.9872131,-1.264738679,1.277202487,423.4854126,10,32,23.831,24.293,10,37.86,0.47325,4096,700.16943
1402000,34.41032028,499.9664001,-1.282166481,1.35648942,422.0684204,10,32,23.831,24.293,10,37.6688,0.47086,4096,700.16943
1403000,34.17473221,499.9700012,-1.260251045,1.329470634,420.1346436,10,32,23.834,24.293,10,37.6688,0.47086,4096,700.17804
1404000,34.23839188,499.9698792,-1.35769546,1.341752887,424.4671021,10,32,23.834,24.312,10,37.6688,0.47086,4096,700.17804
1405000,34.31365967,499.9372559,-1.463461995,1.159166217,424.5612488,10,32,23.834,24.312,10,37.6896,0.47112,4096,700.1875
1406000,34.32093048,500.019165,-1.33635509,1.305392027,420.3413391,10,32,23.853,24.312,10,37.6896,0.47112,4096,700.1875
1407000,34.33752441,499.9844055,-1.262180209,1.534675241,417.868103,10,32,23.853,24.321,10,37.7296,0.47162,4096,700.1875
1408000,34.46833801,499.885376,-1.332920671,1.337118506,424.8614502,10,32,23.853,24.321,10,37.7296,0.47162,4096,700.18469
1409000,34.38782501,499.906311,-1.280472279,1.481686592,421.6420593,10,32,23.857,24.329,10,37.7296,0.47162,4096,700.18469
1410000,34.27058792,499.9706726,-1.325045943,1.259881735,424.8310852,10,32,23.857,24.329,10,37.9264,0.47408,4096,700.18469
1411000,34.23707581,500.0184021,-0.857432246,1.579263687,407.9453735,10,32,23.872,24.329,10,37.9264,0.47408,4096,700.16705
1412000,34.37168884,500.0137634,-1.404731989,1.541192174,411.3635254,10,32,23.872,24.355,10,37.9264,0.47408,4096,700.16705
1413000,34.25031281,499.7488403,-1.257305741,1.335553527,425.0522766,10,32,23.872,24.355,10,37.8456,0.47307,4096,700.19147
1414000,34.3179512,500.1131592,-1.311466455,1.208150148,420.1012268,10,32,23.887,24.355,10,37.8456,0.47307,4096,700.19147
1415000,34.26741028,500.0231018,-1.336863518,1.31586647,418.1617432,10,32,23.887,24.348,10,37.7728,0.47216,4096,700.19147
1416000,34.42807388,499.9654236,-1.337042451,1.299756408,422.1789246,10,32.09999847,23.887,24.348,10,37.7728,0.47216,4096,700.18225
1417000,34.38063431,499.9603882,-1.423281193,1.340799928,414.5496216,10,32,23.89,24.367,10,37.7728,0.47216,4096,700.18225
